metric,model_alias,model_name,pair_type,interface,random_seed,n_pairs,mean_adjusted_gain,adjusted_gain_sd,positive_pair_rate,standardized_detectability
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_reversed,29,512,1.7988400210936863,0.3149421894692616,1.0,5.711651475228133
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_reversed,47,512,1.898120996852716,0.3390958244589896,1.0,5.597594720846453
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_reversed,71,512,1.779093327621619,0.3312860785142694,1.0,5.370262872500961
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_expected,letter_reversed,101,512,1.7504741984109085,0.3053560792027802,1.0,5.732567050837908
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_canonical,13,512,1.6252126656472683,0.2775371862288386,1.0,5.855837510391226
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_canonical,29,512,1.6462378675738971,0.2863890615966057,1.0,5.748256788845905
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_canonical,47,512,1.5815933421254158,0.2776874726499794,1.0,5.695587658428468
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_canonical,71,512,1.6301971736053626,0.2954197154034745,1.0,5.518240958897725
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_canonical,101,512,1.5875980717440443,0.2731494745098839,1.0,5.812195226048649
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_expected_taboo_normal,13,512,1.5626799302796524,0.2327191108145762,1.0,6.71487582094085
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_expected_taboo_normal,29,512,1.5639634911591809,0.2408531067621253,1.0,6.493432915124504
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_expected_taboo_normal,47,512,1.4835582049563527,0.2248615822892037,1.0,6.597650829692585
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_expected_taboo_normal,71,512,1.527122967876494,0.231837621864667,1.0,6.587036890707658
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_expected_taboo_normal,101,512,1.5016316293428342,0.2217486286701664,1.0,6.771774140603109
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_expected_taboo,13,512,1.5903826852639515,0.3451234779897357,1.0,4.608155592681095
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_expected_taboo,29,512,1.6127160638570786,0.3689842464765356,1.0,4.370690833706458
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_expected_taboo,47,512,1.5474247857928276,0.3204272081939053,1.0,4.829255276151235
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_expected_taboo,71,512,1.5773468613624573,0.3366711703897653,1.0,4.68512602233318
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_expected_taboo,101,512,1.5628558347622554,0.3247012020206701,1.0,4.813212347340697
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_taboo_expected,13,512,1.4339533721407254,0.2712976027459587,1.0,5.285536464852105
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_taboo_expected,29,512,1.4339246011028688,0.2853547186218774,1.0,5.025060065689531
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_taboo_expected,47,512,1.3773689183096092,0.254790936928768,1.0,5.405878776193209
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_taboo_expected,71,512,1.4123431934664648,0.2648568045999941,1.0,5.332478414513409
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_normal_taboo_expected,101,512,1.3884442324439683,0.2511451764065406,1.0,5.52845271531884
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_taboo_expected_normal,13,512,1.6282072986165683,0.2672558602535222,1.0,6.092316542926431
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_taboo_expected_normal,29,512,1.6454689006010692,0.2774909674815428,1.0,5.929810672884396
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_taboo_expected_normal,47,512,1.5784117033084233,0.2603637912427743,1.0,6.062331846430385
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_taboo_expected_normal,71,512,1.6405164388318856,0.283906809443069,1.0,5.778362421281949
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_permutation_taboo_expected_normal,101,512,1.5915096725026767,0.2592343456047439,1.0,6.139270121750228
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_reversed,13,512,1.6295969982941945,0.2953025353010979,1.0,5.518398264453151
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_reversed,29,512,1.6663711071014404,0.3234853853714409,1.0,5.151302601160902
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_reversed,47,512,1.5564745912949245,0.2848618764956536,1.0,5.463962431345822
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_reversed,71,512,1.6015382210413616,0.3078035810220882,1.0,5.203117571677744
original_slot_margin,llama3_1_8b_instruct,meta-llama/Llama-3.1-8B-Instruct,taboo_vs_normal,letter_reversed,101,512,1.580597812930743,0.2886768687797227,1.0,5.475318544267678
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_canonical,13,512,3.688895712296168,0.5759721108891944,1.0,6.404642937660984
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_canonical,29,512,4.2419543862342834,0.6207147636878086,1.0,6.833983392036401
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_canonical,47,512,4.094568570454915,0.630496584598257,1.0,6.494196273979681
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_canonical,71,512,4.3339882890383405,0.6375110029939802,1.0,6.798295666560072
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_canonical,101,512,3.914417326450348,0.623354890743958,1.0,6.279596718618172
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_expected_taboo_normal,13,512,3.5063932637373605,0.5976018012804923,1.0,5.8674409217377645
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_expected_taboo_normal,29,512,3.745152066151301,0.7120241323424551,1.0,5.25986676017609
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_expected_taboo_normal,47,512,4.406407048304875,0.638070646507044,1.0,6.905829428804841
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_expected_taboo_normal,71,512,3.879897932211558,0.7217656355038131,1.0,5.375564783578644
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_expected_taboo_normal,101,512,3.485834002494812,0.7275436273207996,1.0,4.791237077192878
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,13,512,3.549386352300644,0.5784171472332391,1.0,6.136378164579897
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,29,512,4.460225701332092,0.5720761163070256,1.0,7.79655988808725
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,47,512,3.877196788787842,0.6845371802752055,1.0,5.663968153240539
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,71,512,4.447172303994496,0.6007131103557983,1.0,7.40315506242317
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_expected_taboo,101,512,4.113177120685577,0.5892796085647929,1.0,6.9800092535075775
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,13,512,3.726882567008337,0.598657334906474,1.0,6.2254019949335015
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,29,512,4.169552187124888,0.7089207164391677,1.0,5.881549361497149
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,47,512,4.532271881898244,0.6173733823009879,1.0,7.341216858112983
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,71,512,4.204465518395106,0.6930718140615444,1.0,6.06642116024899
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_normal_taboo_expected,101,512,3.778607805569967,0.7032178136935849,1.0,5.373310704009597
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,13,512,3.608224620421728,0.4786966845972559,1.0,7.537601024869122
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,29,512,4.006232887506485,0.559068502433514,1.0,7.165906986475092
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,47,512,4.130523254474004,0.5850613495244251,1.0,7.05998312455874
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,71,512,4.219024469455083,0.5558546417577582,1.0,7.590157844348337
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_permutation_taboo_expected_normal,101,512,3.774481723705928,0.5345185081080106,1.0,7.061461233711321
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,13,512,3.582799057165781,0.6012737760619717,1.0,5.958681718386654
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,29,512,4.587514718373616,0.6310436145754565,1.0,7.269726865804563
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,47,512,4.03196903069814,0.6725955076677049,1.0,5.994641630419765
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,71,512,4.652352064847946,0.6716499711123978,1.0,6.926750934184727
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,normal_vs_expected,letter_reversed,101,512,4.269548177719116,0.6856828613132311,1.0,6.226709778835667
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,13,512,8.030470232168833,1.7018221299341043,1.0,4.7187482704081285
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,29,512,8.05010594924291,1.6405789793802703,1.0,4.906868886180562
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,47,512,8.347083310286203,1.681155129924784,1.0,4.965088088366752
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,71,512,7.752614974975586,1.6828750654456195,1.0,4.60676798543136
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_canonical,101,512,8.135998467604319,1.6980624768346804,1.0,4.791342237754672
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,13,512,6.848360578219096,0.8724910937315541,1.0,7.84920399465554
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,29,512,6.977119853099187,0.8536594569011082,1.0,8.173188730816635
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,47,512,7.267833163340886,0.9373845652196728,1.0,7.753310042647966
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,71,512,6.63862747947375,0.8475097370603222,1.0,7.83309877064131
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_expected_taboo_normal,101,512,6.899522354205449,0.8619435151666245,1.0,8.00461078110401
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,13,512,7.980293373266856,1.7081384309510648,1.0,4.671924258986172
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,29,512,7.855401625235875,1.6377713037738295,1.0,4.796397156999326
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,47,512,8.222190807263056,1.660169337891924,1.0,4.952621771525764
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,71,512,7.796162039041519,1.6640026522458014,1.0,4.685186065370462
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_expected_taboo,101,512,7.892466396093368,1.650501576538432,1.0,4.78185935008078
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,13,512,7.716305057207744,1.164338138083428,1.0,6.627202875883852
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,29,512,7.730855464935303,1.1109042870077896,1.0,6.959065290636595
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,47,512,8.077639251947403,1.1813681621340817,1.0,6.837529155479827
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,71,512,7.47246132294337,1.1070617446102646,1.0,6.749814415793051
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_normal_taboo_expected,101,512,7.764546384414037,1.1598930243256558,1.0,6.694191810428575
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,13,512,8.175063868363699,1.6250613303712762,1.0,5.03061866994026
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,29,512,8.273117621739706,1.6023918012232956,1.0,5.162980499166218
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,47,512,8.486780375242233,1.6291238787624869,1.0,5.209413775021793
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,71,512,7.821480532487233,1.6032979861347088,1.0,4.87836983525661
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_permutation_taboo_expected_normal,101,512,8.279546161492666,1.6576311126131416,1.0,4.994806201749273
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_reversed,13,512,7.227860689163208,1.4605271305681933,1.0,4.948802756133213
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_reversed,29,512,7.151014149188995,1.390723460318437,1.0,5.141938245258055
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_reversed,47,512,7.5532732009887695,1.4754793446399457,1.0,5.11919955262536
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_reversed,71,512,7.134125888347626,1.4562269214784878,1.0,4.899048206789394
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_expected,letter_reversed,101,512,7.145942191282908,1.4173934367514138,1.0,5.041608071546462
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_canonical,13,512,7.288643131653468,1.334022447089274,1.0,5.46365853704837
original_slot_margin,mistral7b_instruct_v03,mistralai/Mistral-7B-Instruct-v0.3,taboo_vs_normal,letter_canonical,29,512,7.001532157262166,1.305157845998128,1.0,5.364509878042911
